img_name,smile,gender,age,glasses,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,trustworthy,intelligent,attractive,aggressive,responsible,sociable,e_id,vc binary,vc fund,total binary,total fund,IPO,success,total_RDs
e9585_cb.jpg,1,male,38.4,NoGlasses,0,0,0,0,1,0,0,0,5.48747,5.0150924,4.7610435,2.867631,5.379671,6.7941074,e9585,1,6.812913357,1,6.812913357,0,1,1
e13481_cb.jpg,0.915,male,28,NoGlasses,0,0.018,0,0,0.915,0.067,0,0,5.565283,5.6826315,4.156183,3.0218065,5.6167054,5.8314185,e13481,0,0,0,0,0,0,0
e12682_cb.jpg,0.998,male,34.9,NoGlasses,0,0,0,0,0.998,0.002,0,0,4.8070655,4.635742,4.745524,4.0048494,4.88592,5.3383684,e12682,0,0,0,0,0,0,0
e1710_cb.jpg,0.46,male,45.8,ReadingGlasses,0.001,0.019,0.001,0,0.46,0.491,0.025,0.003,4.9375505,5.4879975,4.771437,3.7907217,5.279909,5.433563,e1710,1,6.806179974,1,6.806179974,0,1,2
e5894_cb.jpg,0.023,male,18.2,NoGlasses,0.002,0.015,0,0,0.023,0.954,0.006,0,5.101705,5.035589,5.0641418,3.4016893,4.8278465,5.9991393,e5894,0,0,0,0,0,0,0
e10319_cb.jpg,0.578,male,48.8,NoGlasses,0,0.01,0,0,0.578,0.412,0,0,6.009946,5.76518,5.0723696,2.584767,6.14691,6.570428,e10319,0,0,0,0,1,1,0
e10358_cb.jpg,0.587,male,48.7,NoGlasses,0,0.004,0.001,0,0.587,0.409,0,0,5.2198267,5.8428907,4.135995,2.9628916,5.618452,5.8035297,e10358,1,6.633468456,1,6.633468456,0,1,7
e10394_cb.jpg,1,male,57.4,ReadingGlasses,0,0,0,0,1,0,0,0,6.11078,5.787505,4.929514,2.7140694,6.126287,6.655315,e10394,0,0,0,0,0,0,2
e3774_cb.jpg,1,male,44.6,NoGlasses,0,0,0,0,1,0,0,0,5.80319,5.0863614,4.551037,2.3456974,5.67846,6.847877,e3774,1,6.455898079,1,6.455898079,0,1,1
e12485_cb.jpg,1,male,41.4,NoGlasses,0,0,0,0,1,0,0,0,5.5495477,5.3900623,5.2774367,3.408253,5.513388,5.8552613,e12485,1,6.77815125,1,6.77815125,0,1,1
e14097_cb.jpg,0.006,male,32.6,NoGlasses,0,0.005,0,0,0.006,0.989,0,0,5.482956,5.318638,5.053766,3.005302,5.6979313,5.676506,e14097,0,0,0,0,0,0,1
e8036_cb.jpg,0.323,female,26.2,ReadingGlasses,0,0.006,0,0,0.323,0.67,0,0,4.74874,4.5447483,4.2501554,3.3295732,4.831048,5.523337,e8036,0,0,0,0,0,0,2
e10515_cb.jpg,1,male,33,NoGlasses,0,0,0,0,1,0,0,0,5.326118,5.4291563,4.856557,3.3648221,5.3748455,5.9953747,e10515,0,0,0,0,0,0,1
e13835_cb.jpg,0.053,male,43.2,NoGlasses,0,0.005,0,0,0.053,0.936,0.005,0,4.5084987,5.2794223,4.229962,4.533808,5.133951,5.061336,e13835,1,7.781997184,1,7.781997184,0,1,4
e12915_tw.jpg,0.998,male,36.5,NoGlasses,0,0,0.001,0,0.998,0,0,0,5.8628335,6.104775,4.6158156,3.5984883,5.956132,6.142227,e12915,0,5.698970004,1,5.698970004,0,1,1
e7089_cb.jpg,0.006,male,38.4,NoGlasses,0,0.001,0,0,0.006,0.993,0,0,5.0052414,5.224386,4.3317466,4.3045206,4.7814064,5.18711,e7089,0,0,0,0,0,0,0
e4796_cb.jpg,1,male,32.6,NoGlasses,0,0,0,0,1,0,0,0,5.895898,6.096206,4.540603,2.9508996,6.170482,6.1581545,e4796,0,0,0,0,0,0,0
e7556_cb.jpg,0.998,male,26.5,NoGlasses,0,0,0,0,0.998,0.002,0,0,4.8428154,4.9235454,5.0240173,3.5477376,4.960866,5.691864,e7556,0,0,0,0,0,0,0
e13634_cb.jpg,1,male,39.1,NoGlasses,0,0,0,0,1,0,0,0,5.444051,5.2458773,5.1254096,3.093266,5.452449,6.5879016,e13634,0,0,0,0,0,0,0
e9666_cb.jpg,0.001,male,25,ReadingGlasses,0,0,0,0,0.001,0.998,0,0,5.230639,4.9578333,4.616229,3.094392,5.2674303,5.573546,e9666,0,0,0,0,0,0,0
e12222_cb.jpg,0.078,male,39.6,NoGlasses,0,0.001,0,0,0.078,0.921,0,0,5.4722137,5.4401374,5.0863156,3.3373132,5.480199,6.078359,e12222,0,4.397940009,1,4.397940009,0,1,2
e10836_cb.jpg,0.738,male,42.9,NoGlasses,0,0.002,0,0,0.738,0.26,0,0,5.268845,5.5337896,4.0720253,3.9605098,5.3317337,5.209721,e10836,0,0,0,0,0,0,0
e7855_cb.jpg,1,male,38,NoGlasses,0,0,0,0,1,0,0,0,5.448875,5.0234966,3.6267,3.3525908,5.4408884,5.3675995,e7855,1,7.865461051,1,7.865461051,0,1,2
e11979_cb.jpg,1,male,45.3,NoGlasses,0,0,0,0,1,0,0,0,5.6491613,5.4457264,4.6144276,2.9269464,5.6959705,6.2346134,e11979,0,0,0,0,0,0,0
e14223_cb.jpg,1,male,42.3,NoGlasses,0,0,0,0,1,0,0,0,5.5929046,5.454705,4.285915,3.3545063,5.6972904,5.765749,e14223,1,7.518777069,1,7.518777069,0,1,4
e14479_cb.jpg,1,male,42.9,NoGlasses,0,0,0,0,1,0,0,0,5.7626495,5.495153,5.1784472,2.8942633,5.795147,6.4851265,e14479,1,7.010997618,1,7.010997618,0,1,5
e10308_cb.jpg,0.995,male,50,NoGlasses,0,0,0,0,0.995,0.005,0,0,4.7831264,4.8950486,4.6617036,3.3404803,5.142683,5.971719,e10308,0,0,0,0,0,0,0
e9637_cb.jpg,0.465,female,26.9,NoGlasses,0,0.002,0,0,0.465,0.533,0,0,4.837874,5.1427445,5.987251,3.730387,4.9899755,5.8902936,e9637,0,0,0,0,0,0,0
e6212_cb.jpg,0.999,male,29.1,ReadingGlasses,0,0,0,0,0.999,0,0,0.001,5.0322485,5.170574,4.5672097,3.6168008,5.28823,5.627787,e6212,0,4.698970004,1,4.698970004,0,1,1
e3687_cb.jpg,0,male,46.4,NoGlasses,0.004,0.01,0,0,0,0.977,0.009,0,4.947402,5.140604,4.761357,3.4706955,5.0399427,5.4871874,e3687,0,0,0,0,0,0,0
e7687_cb.jpg,1,male,33.7,NoGlasses,0,0,0,0,1,0,0,0,5.370508,5.5461617,4.7068605,3.34596,5.5917096,5.791695,e7687,1,6.84509804,1,6.84509804,0,1,1
e10600_cb.jpg,0.553,male,39.1,NoGlasses,0,0.002,0,0,0.553,0.444,0,0,5.660995,5.4986806,5.834767,3.175403,5.505169,6.75694,e10600,0,0,0,0,0,0,0
e13651_cb.jpg,1,male,34.7,NoGlasses,0,0,0,0,1,0,0,0,5.4861755,5.4296727,4.9900985,3.02453,5.4487143,6.1396194,e13651,0,0,0,0,0,0,0
e3183_cb.jpg,0.884,male,24.8,NoGlasses,0,0.002,0,0,0.884,0.113,0,0,4.8271484,5.250288,5.034953,3.7466297,5.0318446,5.9613786,e3183,0,5.77815125,1,5.77815125,0,1,1
e7000_cb.jpg,1,male,31.9,NoGlasses,0,0,0,0,1,0,0,0,6.0399704,5.6669827,5.14607,2.108766,5.9086986,6.8073206,e7000,1,6.230448921,1,6.230448921,0,1,1
e3632_cb.jpg,1,male,39.6,NoGlasses,0,0,0,0,1,0,0,0,4.9020844,5.039331,4.851522,3.2240949,5.08363,5.9605293,e3632,1,7.516779951,1,7.516779951,0,1,2
e10212_cb.jpg,1,male,41.6,NoGlasses,0,0,0,0,1,0,0,0,4.7759438,5.0437317,4.156789,4.060712,5.1418285,5.0577307,e10212,0,0,0,0,0,0,0
e3516_tw.jpg,0.009,male,27.3,NoGlasses,0.001,0.001,0.001,0.001,0.009,0.962,0.002,0.024,5.268263,5.517455,5.131836,3.1770842,5.4784484,6.067793,e3516,0,0,0,0,0,0,0
e2716_cb.jpg,0.32,male,34.7,NoGlasses,0.011,0.026,0.015,0.004,0.32,0.493,0.128,0.003,5.3196115,6.20358,5.9203634,3.64293,5.5233192,5.7271643,e2716,0,0,0,0,0,0,0
e4576_cb.jpg,0.624,female,28.3,NoGlasses,0,0,0,0,0.624,0.376,0,0,5.6360126,5.904875,5.533618,3.1752336,5.6985598,6.004517,e4576,0,0,0,0,0,0,1
e7927_tw.jpg,0.546,male,44.7,NoGlasses,0,0.02,0.001,0,0.546,0.428,0.002,0.002,4.315941,4.859774,3.4339972,4.86492,4.3689785,4.0775113,e7927,0,0,0,0,0,0,0
e7659_cb.jpg,1,male,47.8,NoGlasses,0,0,0,0,1,0,0,0,5.4058194,5.767977,4.7311454,3.340863,5.8923817,6.125254,e7659,1,8.346352974,1,8.346352974,0,1,6
e5753_cb.jpg,0.788,male,62,ReadingGlasses,0.001,0.001,0.001,0,0.788,0.204,0.005,0,6.007706,5.3288183,4.1236053,2.1058037,6.01741,6.3758974,e5753,0,0,0,0,0,0,0
e11639_tw.jpg,0.054,male,38.6,ReadingGlasses,0.003,0.007,0.002,0,0.054,0.92,0.006,0.008,5.178517,5.167583,3.4170685,4.2439413,5.239789,4.1370554,e11639,0,0,0,0,0,0,0
e4736_cb.jpg,0.997,male,25.1,NoGlasses,0,0,0,0,0.997,0.003,0,0,5.362693,5.5515633,4.3773055,3.9536421,5.439182,5.6094856,e4736,0,0,0,0,0,0,1
e1494_cb.jpg,0.12,male,45.8,NoGlasses,0,0.002,0,0,0.12,0.877,0,0,4.934724,5.5547905,4.09569,4.2167735,5.285953,4.8091574,e1494,0,0,0,0,0,0,1
e2625_cb.jpg,1,male,42.7,NoGlasses,0,0,0,0,1,0,0,0,5.5209255,5.6401286,4.5232697,2.6367662,5.715514,6.470072,e2625,0,0,0,0,0,0,0
e12780_cb.jpg,1,male,33.5,ReadingGlasses,0,0,0,0,1,0,0,0,4.9079647,4.53726,5.3806396,2.8421292,4.846416,5.9450006,e12780,0,4.843758525,1,4.843758525,0,1,2
e4882_cb.jpg,0.001,male,47.8,NoGlasses,0,0.002,0,0,0.001,0.975,0.022,0,4.568011,4.371962,3.9085872,4.2173204,4.6216717,5.4227686,e4882,0,0,0,0,0,0,0
e13246_cb.jpg,0.999,male,48.4,ReadingGlasses,0,0,0,0,0.999,0.001,0,0,5.6890755,6.2022324,4.6953526,3.5217438,6.044246,5.91688,e13246,0,0,0,0,1,1,0
e7311_cb.jpg,1,male,33.8,NoGlasses,0,0,0,0,1,0,0,0,7.1735244,6.094683,5.216808,1.7521741,6.886798,7.465887,e7311,0,0,0,0,0,0,1
e1500_cb.jpg,0.409,male,36.3,NoGlasses,0,0.005,0,0,0.409,0.585,0.001,0,4.797027,5.0160837,5.384798,3.334244,5.0293384,6.0952206,e1500,0,4.875061263,1,4.875061263,0,1,1
e11674_cb.jpg,0.739,male,45.1,NoGlasses,0,0.001,0,0,0.739,0.259,0,0,5.8805594,6.318564,4.6526384,3.1068647,6.315084,5.865653,e11674,0,0,0,0,1,1,0
e1949_cb.jpg,0,male,35.4,NoGlasses,0,0.002,0,0,0,0.997,0.001,0,4.5102367,4.533642,4.6184177,3.347716,4.5533957,5.009654,e1949,0,0,0,0,0,0,1
e10032_cb.jpg,0.095,male,34.4,NoGlasses,0.002,0.004,0.001,0,0.095,0.895,0.003,0,4.887843,4.56706,5.03278,3.6029654,4.7580442,5.705247,e10032,0,0,0,0,0,0,0
e5735_cb.jpg,1,male,44.2,NoGlasses,0,0,0,0,1,0,0,0,5.4101977,4.9871826,5.1139464,2.5781655,5.452444,6.602,e5735,0,0,0,0,0,0,1
e4136_cb.jpg,0.06,male,55.8,NoGlasses,0,0.002,0,0,0.06,0.938,0,0,4.7963386,4.8765435,4.2412252,4.5013647,4.949911,5.2729125,e4136,0,0,0,0,0,0,0
e3449_cb.jpg,0.041,male,56.3,ReadingGlasses,0.024,0.007,0.009,0.008,0.041,0.67,0.004,0.238,5.3090987,4.90235,4.378911,2.6361418,5.473008,6.4755383,e3449,0,0,0,0,0,0,0
e2192_cb.jpg,1,male,21.1,NoGlasses,0,0,0,0,1,0,0,0,5.824702,5.6596217,4.634781,3.1241531,5.6738057,6.042688,e2192,0,0,0,0,0,0,0
e13909_cb.jpg,0.021,male,28.6,NoGlasses,0,0.002,0,0,0.021,0.978,0,0,5.0279865,5.3796473,5.308596,3.320435,5.0655293,6.0370464,e13909,0,0,0,0,0,0,0
e8278_cb.jpg,0.978,male,46.3,NoGlasses,0,0,0,0,0.978,0.022,0,0,5.0146728,4.518365,4.279393,2.9056346,5.1819315,5.9211364,e8278,1,7.581114042,1,7.581114042,0,1,4
e4767_cb.jpg,0,male,37.1,NoGlasses,0.108,0.002,0.004,0,0,0.84,0.045,0,4.4121428,4.418706,5.0752344,3.0488443,4.6073422,5.710788,e4767,1,6.785768678,1,6.785768678,0,1,2
e694_cb.jpg,0.298,male,33.9,NoGlasses,0.002,0.028,0.003,0.003,0.298,0.633,0.017,0.016,5.3213396,5.1521325,5.132343,4.472144,5.1309423,5.6632514,e694,0,0,0,0,0,0,1
e2946_cb.jpg,1,female,43.5,NoGlasses,0,0,0,0,1,0,0,0,6.179659,5.915927,7.2179213,2.8277926,6.1611886,7.0931435,e2946,1,7.307496038,1,7.307496038,0,1,2
e3508_cb.jpg,0,male,27.5,NoGlasses,0,0,0,0,0,1,0,0,4.6033382,4.711569,5.230798,3.515604,4.8859267,5.2670712,e3508,0,4.397940009,1,4.397940009,0,1,1
e6706_cb.jpg,1,male,32,NoGlasses,0,0,0,0,1,0,0,0,5.787338,5.326699,5.5981216,2.293015,5.87599,6.9278736,e6706,0,0,0,0,0,0,0
e5586_cb.jpg,1,male,38.9,NoGlasses,0,0,0,0,1,0,0,0,6.379529,5.6660986,4.764833,2.393778,5.8884115,6.1537943,e5586,0,6.079181246,1,6.079181246,0,1,3
e5961_cb.jpg,1,male,39.7,NoGlasses,0,0,0,0,1,0,0,0,5.749192,5.6555634,4.850762,3.2992435,5.5922356,5.8698645,e5961,1,7.431363764,1,7.431363764,0,1,2
e4874_tw.jpg,1,female,31.9,NoGlasses,0,0,0,0,1,0,0,0,6.8554897,6.1627274,7.6393657,0.8374448,6.5008225,8.078768,e4874,0,5.77815125,1,5.77815125,0,1,2
e14788_cb.jpg,0.998,male,41.6,NoGlasses,0.001,0,0,0,0.998,0.001,0,0,5.3788686,4.9401035,4.7802167,2.8363822,5.3019886,6.0628285,e14788,0,0,0,0,0,0,0
e12662_cb.jpg,1,male,28.2,NoGlasses,0,0,0,0,1,0,0,0,5.587012,4.9697547,4.94073,2.6445327,5.4027834,6.0330896,e12662,1,7.568201724,1,7.568201724,0,1,2
e11007_cb.jpg,0.999,male,38.5,ReadingGlasses,0,0,0,0,0.999,0,0,0,6.8558,6.9596386,6.0175343,2.04402,6.884041,7.3820453,e11007,1,7.477121255,1,7.477121255,0,1,1
e6214_cb.jpg,1,male,32.1,ReadingGlasses,0,0,0,0,1,0,0,0,5.1491933,5.2562113,5.0486717,3.5558703,5.0807166,5.5295324,e6214,0,0,0,0,0,0,0
e6343_cb.jpg,0,male,44.5,ReadingGlasses,0.001,0,0,0,0,0.998,0,0,5.7060714,6.051681,5.34875,3.407537,6.2333846,5.9617996,e6343,0,5.176091259,1,5.176091259,0,1,1
e9451_cb.jpg,0.988,male,32.2,NoGlasses,0,0,0,0,0.988,0.012,0,0,4.3923926,4.3585863,5.017864,2.9837081,4.5011477,5.8501935,e9451,0,0,0,0,0,0,0
e437_cb.jpg,0.004,male,48.3,NoGlasses,0.02,0.001,0.002,0,0.004,0.955,0.017,0,5.2930393,5.5096073,4.527322,3.5214057,5.5434175,5.6513405,e437,0,0,0,0,0,0,0
e13810_cb.jpg,0.994,male,63.2,NoGlasses,0,0,0,0,0.994,0.006,0,0,5.5367026,5.108768,3.9993155,3.0206466,5.536257,5.9741993,e13810,0,0,0,0,0,0,0
e10873_tw.jpg,0.006,male,24.4,ReadingGlasses,0.001,0.221,0,0,0.006,0.764,0.008,0,4.987257,5.4467187,4.9593425,4.232671,5.0636125,4.791379,e10873,0,0,0,0,0,0,0
e6325_cb.jpg,1,female,38.7,NoGlasses,0,0,0,0,1,0,0,0,5.680654,5.2846174,4.9788623,2.425077,5.6637607,6.552339,e6325,0,4.832508913,1,4.832508913,0,1,1
e10821_cb.jpg,0.993,male,41.2,NoGlasses,0,0,0,0,0.993,0.007,0,0,5.645462,5.5255995,5.246112,2.4964707,5.6702576,6.8087864,e10821,0,3.524396122,1,3.524396122,0,1,1
e10297_cb.jpg,1,male,30.4,NoGlasses,0,0,0,0,1,0,0,0,5.1702676,5.075795,4.4324155,3.3007789,5.1284747,5.660787,e10297,1,5.176091259,1,5.176091259,0,1,1
e3325_cb.jpg,1,male,54.5,NoGlasses,0,0,0,0,1,0,0,0,6.9636526,6.4049664,5.484339,1.8313302,6.6574745,7.5089254,e3325,1,6.995238006,1,6.995238006,0,1,4
e4871_cb.jpg,1,female,30.6,NoGlasses,0,0,0,0,1,0,0,0,5.2703824,4.8179927,6.8577175,1.9720786,5.048178,7.1824656,e4871,0,0,0,0,0,0,0
e9386_cb.jpg,0.985,male,47.4,NoGlasses,0,0,0.002,0,0.985,0.007,0.001,0.004,5.367321,5.035757,4.2621927,3.220565,5.187473,5.987132,e9386,0,0,0,0,0,0,1
e12505_cb.jpg,0.001,male,30.7,NoGlasses,0,0.001,0.001,0,0.001,0.997,0.001,0.001,4.6909275,4.862738,4.746759,4.013372,4.7795544,5.227715,e12505,0,0,0,0,0,0,2
e10570_cb.jpg,1,male,34.2,NoGlasses,0,0,0,0,1,0,0,0,5.762103,5.1459265,5.43744,2.3350756,5.726345,7.39384,e10570,0,0,0,0,0,0,0
e3222_cb.jpg,1,male,37.8,NoGlasses,0,0,0,0,1,0,0,0,6.2129335,5.5451427,5.973065,2.8652625,5.836434,6.8525577,e3222,0,0,0,0,0,0,0
e12708_cb.jpg,0.801,male,32.1,NoGlasses,0,0.177,0,0,0.801,0.022,0,0,4.2664514,4.3780212,4.9597416,4.4007125,4.193534,4.865421,e12708,0,0,0,0,0,0,1
e10817_cb.jpg,0.569,male,33.6,NoGlasses,0,0.001,0,0,0.569,0.429,0,0,5.7854238,5.4097705,6.0784383,2.4580848,5.6226163,7.27713,e10817,0,5.531478917,1,5.531478917,0,1,1
e7610_cb.jpg,1,male,35.5,NoGlasses,0,0,0,0,1,0,0,0,5.7352467,5.8140216,5.1719823,3.3661654,5.7648425,6.081867,e7610,0,0,0,0,0,0,0
e1805_cb.jpg,1,male,48.7,NoGlasses,0,0,0,0,1,0,0,0,5.999154,5.5139427,4.8480606,2.729156,6.0891423,6.1441264,e1805,0,4.700902651,1,4.700902651,0,1,1
e13786_cb.jpg,0.947,male,53.5,NoGlasses,0,0,0,0,0.947,0.052,0,0,5.565574,5.670135,5.36668,3.0797167,5.745827,5.8163414,e13786,0,0,0,0,0,0,0
e4630_cb.jpg,1,male,57.8,ReadingGlasses,0,0,0,0,1,0,0,0,5.484696,5.84492,4.309347,3.6572187,5.623422,5.2483,e4630,0,0,0,0,0,0,0
e9957_cb.jpg,0.295,male,38.3,NoGlasses,0.013,0.073,0.004,0,0.295,0.615,0,0,4.748152,4.2955694,5.4898396,3.1360574,4.515024,5.9004188,e9957,0,0,0,0,0,0,0
e6967_cb.jpg,1,male,47.3,NoGlasses,0,0,0,0,1,0,0,0,5.5247955,5.5757885,4.6822786,3.073963,5.7874594,6.250785,e6967,0,0,0,0,0,0,0
e12291_cb.jpg,0.999,male,40.4,NoGlasses,0,0,0,0,0.999,0.001,0,0,5.733407,5.956323,4.5681896,3.5978165,5.8963113,5.551784,e12291,0,6.204119983,1,6.204119983,0,1,1
e6177_cb.jpg,0.079,male,24.9,NoGlasses,0,0.003,0,0,0.079,0.918,0,0,4.5199013,4.3445835,3.4360857,3.6583638,4.6437025,5.198908,e6177,0,0,0,0,0,0,0
e462_cb.jpg,0.997,male,48.3,NoGlasses,0,0,0,0,0.997,0.003,0,0,5.171122,5.137658,3.9488134,3.6733556,5.29247,5.391901,e462,1,7.612783857,1,7.612783857,0,1,5
e4555_cb.jpg,0,male,36.1,NoGlasses,0,0,0,0,0,1,0,0,5.2790895,5.1356297,6.263221,2.8159733,5.330476,6.7230296,e4555,1,5.951823035,1,5.951823035,0,1,2
e14556_cb.jpg,0.749,male,40.4,NoGlasses,0,0.004,0,0,0.749,0.246,0,0,5.742807,5.6816,6.262386,3.0051389,5.8061275,6.813334,e14556,0,0,0,0,0,0,0
e3019_cb.jpg,0.993,male,33.4,NoGlasses,0,0,0,0,0.993,0.007,0,0,5.454318,5.3690386,5.1322994,2.5038366,5.6596327,6.365855,e3019,1,6.012837225,1,6.012837225,0,1,5
e2995_cb.jpg,0.336,male,25.1,NoGlasses,0,0.004,0,0,0.336,0.656,0.003,0,5.3391953,4.9970536,4.3851175,3.8950284,5.277471,5.4531384,e2995,0,5.90579588,1,5.90579588,0,1,4
e7418_cb.jpg,0.293,female,23,NoGlasses,0,0.018,0,0,0.293,0.687,0.001,0.001,5.8950415,5.571336,5.4510403,2.9771352,5.9386177,6.3932,e7418,0,0,0,0,0,0,0
e7051_cb.jpg,0.504,male,24.5,NoGlasses,0,0.001,0,0,0.504,0.495,0,0,5.2390933,5.735065,5.3175364,3.5695608,5.494687,6.2738767,e7051,0,0,0,0,0,0,0
e10103_cb.jpg,0.733,male,46.5,NoGlasses,0,0.09,0,0,0.733,0.177,0,0,4.933948,5.501717,4.1344776,4.295079,5.4080715,4.612973,e10103,0,0,0,0,0,0,0
e3123_cb.jpg,1,male,31.5,NoGlasses,0,0,0,0,1,0,0,0,5.481488,5.287467,5.4670143,2.5998156,5.543734,6.715949,e3123,0,0,0,0,0,0,1
e11998_tw.jpg,0.169,male,47.4,NoGlasses,0,0.022,0,0,0.169,0.808,0,0,5.8129873,5.8463917,4.285822,3.1427672,6.1006722,5.7740955,e11998,0,5.875061263,1,5.875061263,0,1,1
e14285_cb.jpg,0.001,male,30.9,ReadingGlasses,0,0,0,0,0.001,0.998,0,0,5.0081,5.1796517,5.456441,3.5956101,5.2766213,5.8171706,e14285,0,0,0,0,0,0,1
e13282_cb.jpg,0.762,male,62,NoGlasses,0.001,0.004,0.001,0,0.762,0.231,0,0.001,6.2283974,5.7537265,3.9962087,2.3025894,6.147662,6.476867,e13282,0,0,0,0,1,1,0
e13297_cb.jpg,1,male,39.5,NoGlasses,0,0,0,0,1,0,0,0,5.3878064,5.326827,4.6889043,3.4625318,5.681445,5.572382,e13297,0,0,0,0,0,0,0
e728_cb.jpg,1,male,57.8,NoGlasses,0,0,0,0,1,0,0,0,6.271206,6.449034,4.6373734,2.3639784,6.5761476,6.143767,e728,0,0,0,0,1,1,0
e13941_cb.jpg,0.56,male,40.1,NoGlasses,0,0,0,0,0.56,0.439,0,0,4.765749,4.9916453,4.1342216,3.835722,5.1680846,5.47867,e13941,0,0,0,0,0,0,0
e8217_cb.jpg,1,male,30.8,NoGlasses,0,0,0,0,1,0,0,0,4.580844,4.7648926,4.9379854,3.4666874,4.8860183,5.366393,e8217,0,6.18610838,1,6.18610838,0,1,4
e10710_cb.jpg,0.707,male,36,NoGlasses,0.001,0.006,0.001,0,0.707,0.284,0.001,0,4.736208,4.5986605,4.7153816,3.81374,4.8273096,5.2519803,e10710,0,6.301029996,1,6.301029996,0,1,1
e8050_cb.jpg,0.992,male,22.6,NoGlasses,0,0,0,0,0.992,0.008,0,0,4.9149747,5.0768666,5.0062327,3.1657114,5.186455,5.758571,e8050,1,6.698970004,1,6.698970004,0,1,1
e3625_cb.jpg,0.914,male,34.8,NoGlasses,0.002,0.014,0.002,0.001,0.914,0.053,0.004,0.011,5.48849,5.2368584,5.2553377,3.524235,5.567115,6.57308,e3625,0,0,0,0,0,0,0
e12314_cb.jpg,0.014,male,30.5,NoGlasses,0.001,0.115,0.001,0,0.014,0.756,0.112,0,4.463471,4.224126,4.159833,3.8459935,4.6057043,5.022125,e12314,0,0,0,0,0,0,0
e5466_cb.jpg,1,male,33,NoGlasses,0,0,0,0,1,0,0,0,5.3691125,5.5687203,4.799315,3.234747,5.5053782,6.164171,e5466,0,0,0,0,0,0,0
e13591_cb.jpg,0.892,male,52.7,ReadingGlasses,0,0,0,0,0.892,0.108,0,0,4.9894385,4.9541154,4.8499722,3.4306164,5.293206,5.7132626,e13591,0,0,0,0,0,0,0
e5119_cb.jpg,0,male,36.6,ReadingGlasses,0.098,0.003,0.007,0,0,0.889,0,0.003,4.0849276,4.3130245,3.846523,5.0745897,4.5437193,3.8341637,e5119,0,6.107368316,1,6.107368316,0,1,2
e6338_cb.jpg,1,male,53.1,NoGlasses,0,0,0,0,1,0,0,0,6.3331494,5.9110665,4.805064,2.0837626,6.6038356,7.147687,e6338,0,0,0,0,0,0,0
e5598_cb.jpg,1,male,38,NoGlasses,0,0,0,0,1,0,0,0,6.163502,5.68685,4.801484,2.4256353,6.0556273,6.9356794,e5598,0,0,0,0,0,0,0
e3852_cb.jpg,0.03,male,28.6,NoGlasses,0,0.002,0,0,0.03,0.555,0.413,0,5.276754,5.5348873,5.064673,3.1625285,5.5820327,6.157639,e3852,0,0,0,0,0,0,1
e7976_cb.jpg,0.695,male,50.4,NoGlasses,0.169,0.005,0.085,0,0.695,0.043,0.002,0,5.8306103,5.4858856,4.1981306,2.20903,5.955559,6.5477524,e7976,0,0,0,0,0,0,0
e1961_cb.jpg,1,female,32.9,NoGlasses,0,0,0,0,1,0,0,0,5.886067,5.476091,5.2840075,2.6661491,5.8550115,6.7956944,e1961,0,0,0,0,0,0,0
e2475_cb.jpg,0.994,male,46.3,ReadingGlasses,0,0,0,0,0.994,0.006,0,0,5.4330125,5.1694713,4.612323,2.853661,5.364505,5.6026773,e2475,0,6.041392685,1,6.041392685,0,1,1
e7215_cb.jpg,0.231,male,36.4,ReadingGlasses,0.002,0.022,0.003,0,0.231,0.717,0.024,0,5.644756,5.592468,4.3397255,3.8744965,5.536378,4.7697144,e7215,0,0,0,0,0,0,0
e14098_cb.jpg,1,male,32.1,NoGlasses,0,0,0,0,1,0,0,0,5.4155965,5.622089,4.9046555,3.360304,5.4134254,6.114196,e14098,0,0,0,0,0,0,0
e11606_cb.jpg,0.839,female,23.5,NoGlasses,0,0.001,0,0,0.839,0.158,0.001,0,5.3800063,5.338989,5.4505663,2.5528834,5.6123486,6.5093803,e11606,0,0,0,0,0,0,0
e12078_cb.jpg,0.978,male,28.4,NoGlasses,0,0,0,0,0.978,0.022,0,0,4.7379594,4.974073,4.1776557,3.8855345,5.0555496,5.5353737,e12078,0,6.146128036,1,6.146128036,0,1,2
e7959_cb.jpg,0.982,male,40,NoGlasses,0,0,0,0,0.982,0.017,0,0,4.9023776,5.071181,4.7024875,3.7669134,5.1505294,5.656166,e7959,0,5.808896657,1,5.808896657,0,1,2
e11479_cb.jpg,0.54,male,43.7,ReadingGlasses,0,0.026,0,0,0.54,0.432,0.001,0,4.9279404,5.0176888,4.6775703,3.7645857,5.074438,5.8022957,e11479,1,6,1,6,0,1,1
e14357_cb.jpg,1,female,35.8,NoGlasses,0,0,0,0,1,0,0,0,4.8461637,5.1125336,4.506969,4.03071,4.8947325,5.0322647,e14357,0,0,0,0,0,0,0
e3339_tw.jpg,1,female,30.2,NoGlasses,0,0,0,0,1,0,0,0,6.1243753,6.4025307,6.9274054,2.7381318,5.9371943,6.5686483,e3339,0,0,0,0,0,0,0
e5664_cb.jpg,1,male,24.7,ReadingGlasses,0,0,0,0,1,0,0,0,5.4998655,5.691223,5.3987627,2.7604923,5.6253967,6.481867,e5664,1,7.131924423,1,7.131924423,0,1,3
